Sample #	EMG_A01	EMG_A04
5738	0.00885	0.030518
5739	-0.022278	0.006256
5740	-0.065613	0.02533
5741	-0.06073	0.018921
5742	0.038605	-0.017242
5743	0.012665	0.069275
5744	-0.05188	0.048218
5745	-0.025177	0.012054
5746	0.003204	0.065765
5747	0.079041	0.066986
5748	0.079956	0.073547
5749	0.091553	0.003815
5750	0.051117	0.028687
5751	0.05249	0.016785
5752	0.019531	0.067139
5753	0.072021	0.073242
5754	0.015564	0.033875
5755	0.035095	0.016937
5756	-0.02121	-0.046997
5757	0.046082	-0.016022
5758	0.047455	0.016327
5759	0.018616	0.030518
5760	0.014038	0.026398
5761	0.076294	-0.013275
5762	0.091553	-0.00351
5763	0.010529	0.027618
5764	0.058594	0.013123
5765	0.057678	0.062561
5766	0.070038	0.033417
5767	0.065002	0.029602
5768	-0.00473	0.000763
5769	-0.014343	0.088196
5770	-0.031586	0.029297
5771	-0.028992	-0.010223
5772	0.114594	-0.014648
5773	0.074158	0.026398
5774	0.055084	0.067902
5775	0.043335	0.097504
5776	0.073395	0.05127
5777	0.054321	0.046844
5778	-0.037384	0.04837
5779	-0.196381	-0.006714
5780	-0.278625	0.016327
5781	-0.12146	0.027618
5782	-0.020599	-0.000916
5783	0.102234	0.056305
5784	0.238037	0.065765
5785	0.153961	0.001678
5786	0.189514	0.040588
5787	0.098419	0.009155
5788	0.090332	0.007019
5789	0.048523	0.085907
5790	0.03006	0.053406
5791	-0.024414	0.023193
5792	-0.082703	0.042267
5793	0.022736	-0.014648
5794	0.001221	0.023804
5795	0.028839	0.044403
5796	0.034943	0.024414
5797	0.031738	0.072174
5798	0.035858	0.025482
5799	0.100098	0.044708
5800	0.066681	0.02594
5801	0.080414	0.011139
5802	0.073853	-0.025635
5803	0.047607	-0.02533
5804	0.056763	0.028992
5805	0.057068	0.018311
5806	0.018768	-0.02655
5807	0.021057	0.034027
5808	-0.009918	-0.008698
5809	-0.007935	0.006256
5810	0.052795	0.017242
5811	0.024109	-0.005188
5812	-0.01297	0.009155
5813	0.01358	0.014801
5814	0.052032	0.034943
5815	0.040436	0.060272
5816	0.038605	0.014038
5817	0.073853	-0.011444
5818	0.021973	0.023956
5819	0.062866	0.050354
5820	0.038452	0.037994
5821	0.0383	0.0914
5822	0.013885	0.061493
5823	-0.012512	0.013733
5824	-0.024109	0.048981
5825	-0.007477	0.04837
5826	-0.034485	0.081024
5827	-0.009155	0.061493
5828	0.017395	-0.005188
5829	0.029907	0.050659
5830	0.1091	-0.027161
5831	0.056458	0.005798
5832	0.001221	0.090942
5833	0.053558	0.082092
5834	0.028381	0.052643
5835	0.056152	-0.014191
5836	0.012054	-0.007935
5837	-0.016937	0.003662
5838	0.034943	0.016022
5839	0.031738	0.005035
5840	0.086975	0.026245
5841	0.054321	0.024872
5842	-0.022736	0.042572
5843	0.037689	-0.002899
5844	0.033569	0.022736
5845	0.036926	0.045471
5846	0.027161	0.083466
5847	0.054321	-0.020142
5848	0.056458	0.006256
5849	0.055084	0.029602
5850	-0.006561	0.006256
5851	0.006104	-0.000916
5852	0.008087	0.017395
5853	0.050049	0.021667
5854	0.080566	0.015106
5855	0.033264	0.076752
5856	0.051422	-0.024719
5857	0.019836	0.004272
5858	0.043182	0.021515
5859	0.010376	-0.032349
5860	0.127563	-0.00885
5861	-0.000153	-0.001068
5862	-0.002289	0.032043
5863	0.086365	-0.036011
5864	0.145721	0.012054
5865	0.080872	0.044403
5866	0.015564	0.041351
5867	0.002899	0.036926
5868	0.065918	0.062408
5869	0.077209	0.069885
5870	0.039368	0.015869
5871	0.011902	0.030518
5872	0.022583	-0.050507
5873	0.031433	0.00473
5874	-0.003052	0.035248
5875	0.075531	0.049133
5876	-0.009918	0.014343
5877	0.018158	0.002594
5878	0.047913	0.050659
5879	-0.007629	0.01709
5880	0.049133	0.032196
5881	0.014954	0.018463
5882	-0.003204	0.038605
5883	-0.005035	0.028229
5884	-0.016174	0.055084
5885	0.040894	0.056
5886	-0.074768	0.041351
5887	0.050812	-0.056763
5888	-0.000305	-0.024719
5889	-0.030975	-0.00412
5890	0.012207	0.011444
5891	0.06134	0.059357
5892	0.038452	0.03067
5893	0.020752	-0.006256
5894	0.105591	0.106201
5895	0.019531	0.097504
5896	-0.027466	0.093079
5897	0.028534	0.075684
5898	0.041656	0.025177
5899	0.003357	0.098724
5900	-0.01709	0.058594
5901	0.002136	0.011139
5902	-0.040131	0.072021
5903	-0.029755	-0.05661
5904	0.157776	-0.183105
5905	0.066528	-0.080872
5906	0.054016	-0.037384
5907	0.026398	0.007172
5908	0.033417	0.112457
5909	0.034637	0.044708
5910	0.056458	0.021057
5911	0.069885	0.031586
5912	0.019226	0.041962
5913	0.003357	0.050964
5914	0.079346	-0.01236
5915	0.04776	0.051422
5916	0.079956	-0.009003
5917	0.055084	0.016479
5918	0.000763	0.004425
5919	0.055847	0.044403
5920	0.024261	0.115509
5921	0.014801	-0.013123
5922	0.040283	0.054321
5923	0.038605	0.012817
5924	-0.039063	0.066071
5925	0.065765	0.107269
5926	0.024414	0.223999
5927	-0.035706	0.130615
5928	0.015106	0.023193
5929	-0.016174	0.056458
5930	0.031738	0.188141
5931	0.092468	0.249634
5932	0.004578	0.226135
5933	0.028534	0.068665
5934	0.028839	-0.14328
5935	0.016327	-0.117188
5936	0.034637	-0.052948
5937	0.024567	-0.082855
5938	0.059204	-0.084991
5939	0.020294	-0.116119
5940	0.004272	-0.090179
5941	0.058899	-0.118561
5942	0.052185	-0.029755
5943	-0.011597	-0.005798
5944	-0.008545	-0.027924
5945	0.019989	-0.014954
5946	0.053864	0.018768
5947	0.097504	-0.00473
5948	0.056458	-0.019073
5949	0.013123	-0.058289
5950	0.003357	0.079193
5951	0.042877	0.092468
5952	0.048828	0.071259
5953	0.015564	0.08728
5954	0.004425	0.107574
5955	0.023041	0.007172
5956	0.05661	0.029297
5957	0.014496	0.044403
5958	-0.002594	0.068359
5959	0.028076	-0.046997
5960	0.083008	-0.106964
5961	0.039368	0.003967
5962	0.009308	-0.084381
5963	-0.04364	-0.087433
5964	0.019531	-0.12619
5965	0.06012	-0.146179
5966	0.063477	-0.090179
5967	0.047302	0.025482
5968	0.058594	0.218048
5969	0.021362	0.310516
5970	0.037079	0.214386
5971	0.041046	0.090027
5972	0.089111	0.013275
5973	0.046844	-0.007019
5974	0.048065	0.053864
5975	-0.009918	0.191193
5976	0.057983	0.109711
5977	0.062408	0.158997
5978	0.06424	0.11734
5979	0.048828	0.041504
5980	0.031586	-0.047607
5981	0.019073	0.033569
5982	0.041351	-0.059509
5983	0.097198	0.007324
5984	0.016937	0.026855
5985	0.000458	0.043945
5986	-0.028534	0.06134
5987	0.018463	-0.028839
5988	0.085754	0.017242
5989	0.018158	0.032501
5990	0.047455	-0.014191
5991	-0.010376	-0.045624
5992	0.110931	-0.079651
5993	0.023346	-0.042114
5994	0.060883	-0.036621
5995	0.053253	-0.028076
5996	0.001373	0.116577
5997	0.077972	0.106354
5998	0.053406	0.073395
5999	0.026398	0.027771
6000	-0.00885	0.055084
6001	-0.013123	0.007172
6002	-0.010986	0.05188
6003	0.024719	0.100708
6004	-0.021362	-0.001221
6005	0.0383	0.004578
6006	-0.027618	0.00946
6007	-0.001068	-0.006256
6008	0.016632	-0.036163
6009	0.033112	-0.007782
6010	-0.031586	0.034637
6011	0.015411	0.079346
6012	-0.002289	0.12558
6013	0.02594	0.079041
6014	0.023956	0.113373
6015	0.03067	0.079803
6016	0.011749	0.14679
6017	0.030518	0.158234
6018	0.016022	0.105438
6019	0.029449	0.02533
6020	0.069275	-0.132599
6021	0.081177	-0.19455
6022	0.03891	-0.195007
6023	0.006409	-0.192261
6024	0.06424	-0.149689
6025	0.034943	-0.130463
6026	0.046082	-0.001678
6027	0.039215	0.032043
6028	0.035706	0.183105
6029	0.037231	0.176849
6030	0.057068	0.059814
6031	0.032196	0.000916
6032	0.038452	-0.164948
6033	0.003357	-0.229187
6034	0.024261	-0.224457
6035	0.029144	-0.030518
6036	0.035553	0.073853
6037	0.022736	0.06424
6038	0.016632	0.107574
6039	0.003815	0.145874
6040	-0.010071	0.091858
6041	0.06012	0.070648
6042	0.022278	0.124817
6043	0.03891	0.03067
6044	0.00351	0.066986
6045	0.008698	0.059204
6046	0.028381	0.074921
6047	0.078278	0.066986
6048	0.068512	0.01297
6049	-0.001831	0.033875
6050	-0.028229	0.030975
6051	0.011292	0.072327
6052	0.056	0.08667
6053	0.059967	0.120697
6054	0.042572	0.009766
6055	0.031281	-0.010681
6056	0.0737	-0.061493
6057	0.043488	0.066986
6058	0.040588	0.074005
6059	0.009003	0.03891
6060	0.018463	0.010071
6061	0.015411	0.050201
6062	0.018158	0.028992
6063	0.057526	0.123749
6064	0.033264	0.141449
6065	0.083618	0.127716
6066	0.052032	0.059662
6067	0.066071	0.041199
6068	0.054016	-0.019073
6069	0.005798	0.023041
6070	0.055084	-0.070648
6071	-0.014801	-0.073395
6072	0.046539	-0.081024
6073	0.017548	-0.055237
6074	0.035553	0.009613
6075	0.05249	-0.00061
6076	0.003204	0.006714
6077	0.117645	-0.008698
6078	-0.02594	0.066681
6079	0.077515	0.038147
6080	0.057678	0.050812
6081	0.045929	-0.039673
6082	0.057678	-0.031891
6083	0.035706	0.038605
6084	0.086365	0.09613
6085	-0.008087	0.140381
6086	0.056915	0.041809
6087	0.027161	0.020905
6088	0.04303	0.046082
6089	-0.000763	0.034485
6090	0.00473	0.04425
6091	0.015869	0.057678
6092	0.027313	0.032806
6093	0.042419	0.066223
6094	0.037384	0.017853
6095	0.011139	0.056915
6096	-0.025635	0.069275
6097	-0.002899	-0.016022
6098	0.032654	0.03418
6099	0.038147	0.001831
6100	-0.002136	0.14801
6101	0.043945	0.330811
6102	-0.001373	0.314484
6103	0.057068	0.203247
6104	0.041046	0.130463
6105	0.010986	0.10849
6106	0.013123	0.02121
6107	-0.027313	0.051727
6108	0.002747	0.041046
6109	0.022125	0.01297
6110	0.051575	-0.012207
6111	-0.016327	0.001221
6112	0.052643	-0.02121
6113	0.04715	0.055237
6114	0.061188	-0.007629
6115	0.041504	-0.033875
6116	0.024261	-0.052338
6117	0.025482	-0.002136
6118	0.045471	0.002441
6119	0.05127	0.035706
6120	0.06546	0.023956
6121	0.029602	0.006409
6122	0.007172	-0.00885
6123	0.040436	-0.051575
6124	0.052643	0.009308
6125	0.065613	0.036469
6126	0.00473	-0.004883
6127	0.024109	-0.001984
6128	0.005646	-0.046539
6129	0.053711	-0.024567
6130	0.028381	0.032654
6131	0.061493	0.007629
6132	0.056	-0.029602
6133	0.015411	-0.076447
6134	0.014191	-0.005493
6135	0.033569	0.029755
6136	0.013428	0.048981
6137	0.026245	0.041046
6138	0.02655	-0.002441
6139	0.069122	0.016785
6140	-0.006866	0.025024
6141	0.017395	0.006409
6142	0.0177	-0.024109
6143	0.043793	-0.016937
6144	0.024109	0.003052
6145	0.062256	-0.005341
6146	-0.016632	0.064392
6147	0.011749	0.005951
6148	-0.000153	0.005951
6149	0.019989	0.012512
6150	0.032959	0.02243
6151	0.005493	0.035553
6152	-0.023346	-0.002136
6153	-0.014496	0.012665
6154	0.0354	-0.002289
6155	0.03891	0.034332
6156	0.015564	0.039978
6157	0.014648	0.053711
6158	0.003662	0.061493
6159	0.050354	-0.019531
6160	0.01236	0.005341
6161	0.019379	-0.012817
6162	0.025787	0.028381
6163	0.042267	0.023804
6164	0.022583	0.088043
6165	0.001221	-0.032196
6166	0.063477	0.01236
6167	0.055084	0.077209
6168	0.071869	0.016327
6169	0.004425	0.01358
6170	0.029907	0.053558
6171	0.036316	-0.019073
6172	0.017242	0.044708
6173	0.015564	-0.014343
6174	0.039368	0.077362
6175	0.031433	0.018921
6176	0.030823	-0.019073
6177	0.050812	-0.019989
6178	0.013733	0.029602
6179	0.02655	0.007172
6180	0.01236	0.027924
6181	0.003204	0.014038
6182	0.034485	0.048981
6183	-0.0177	0.004883
6184	0.039825	0.061493
6185	0.051422	0.045013
6186	0.01297	-0.044708
6187	0.047607	0.00412
6188	0.041656	-0.004883
6189	0.018158	0.051422
6190	0.006104	0.01709
6191	0.013275	0.06546
6192	-0.000763	0.016174
6193	0.018311	-0.013733
6194	0.022278	0.049896
6195	0.032196	0.061035
6196	-0.020294	0.061035
6197	0.028992	-0.030212
6198	0.005951	-0.004272
6199	0.005341	-0.008392
6200	0.032349	0.037842
6201	0.045624	0.01709
6202	0.057526	0.053253
6203	0.038452	0.017853
6204	0.029755	-0.010071
6205	-0.006561	0.037689
6206	0.012512	0.015564
6207	0.011444	0.028076
6208	0.035706	0.036926
6209	0.013733	0.019379
6210	-0.002594	0.027771
6211	0.060577	0.046234
6212	0.042877	0.099792
6213	0.033417	0.04715
6214	-0.006104	0.084839
6215	0.043793	0.012512
6216	-0.004272	0.081177
6217	-0.010834	0.043945
6218	-0.006561	0.115509
6219	-0.016174	0.055084
6220	-0.006561	0.129242
6221	0.033417	0.183258
6222	0.009613	0.029907
6223	0.051117	-0.047607
6224	0.040894	-0.113068
6225	0.026093	-0.087585
6226	0.051727	-0.099182
6227	-0.002594	-0.039673
6228	0.035858	-0.029144
6229	0.03418	-0.049744
6230	-0.007629	-0.003357
6231	0.025787	0.027771
6232	0.013275	0.030212
6233	0.007172	0.00946
6234	0.023041	-0.030518
6235	0.032654	-0.027771
6236	-0.029144	0.008545
6237	-0.012207	0.045166
6238	0.009308	0.04776
6239	0.04303	0.049133
6240	0.025177	0.081329
6241	-0.018311	0.041351
6242	-0.007019	0.040894
6243	0.018768	0.069275
6244	0.024109	0.011139
6245	0.067902	0.049438
6246	0.025177	0.004272
6247	0.003052	0.100098
6248	-0.005493	0.022888
6249	0.022125	0.03891
6250	0.071259	0.029297
6251	0.037231	0.019379
6252	0.027618	0.041046
6253	-0.02182	0.071716
6254	0.06073	0.023956
6255	0.092621	0.064545
6256	-0.014648	0.010071
6257	0.000153	0.016327
6258	-0.013428	0.062561
6259	0.036316	0.041962
6260	0.031738	0.04303
6261	0.018768	0.037537
6262	0.019836	-0.036621
6263	0.04425	0.034485
6264	0.031738	0.017548
6265	0.00946	0.015564
6266	0.012512	0.046844
6267	0.031433	0.010071
6268	-0.011444	-0.003662
6269	-0.010834	0.044556
6270	-0.029907	0.012207
6271	-0.017853	0.025635
6272	0.040283	-0.031433
6273	0.013123	0.066071
6274	0.006866	0.049133
6275	0.00473	-0.026703
6276	0.045624	-0.02594
6277	0.051117	0.051117
6278	0.049744	0.019379
6279	0.025482	0.021362
6280	-0.021973	0.03479
6281	0.011444	0.007019
6282	0.0383	0.042572
6283	0.080566	0.015106
6284	-0.003967	-0.007172
6285	0.066528	0.030823
6286	0.041656	-0.011444
6287	0.069885	0.006561
6288	0.043182	0.058289
6289	-0.002441	0.065613
6290	-0.04364	0.02533
6291	0.033875	0.119629
6292	0.012054	0.105286
6293	0.012054	0.06958
6294	0.070496	0.0354
6295	0.001526	0.04425
6296	-0.003662	0.02533
6297	0.040131	0.009766
6298	0.049286	0.021057
6299	-0.011902	0.005493
6300	0.009613	-0.031433
6301	0.010834	-0.091553
6302	0.010986	-0.023193
6303	0.042114	0.025024
6304	0.031128	-0.036316
6305	0.010223	0.053406
6306	0.015259	0.111389
6307	0.002441	0.019379
6308	0.011902	-0.015106
6309	0.008698	-0.033264
6310	0.050812	-0.064087
6311	0.004425	-0.015717
6312	0.01358	-0.02182
6313	-0.032349	0.003357
6314	0.074005	0.037384
6315	0.005188	0.033722
6316	0.041809	0.025024
6317	0.034943	0.034027
6318	-0.016785	0.037079
6319	0.000763	0.016632
6320	0.016632	0.090179
6321	0.055084	0.099335
6322	0.046997	0.023346
6323	0.023346	0.036774
6324	0.044098	0.00946
6325	0.042267	-0.022583
6326	0.041656	-0.033417
6327	0.0177	0.005798
6328	0.003052	0.024872
6329	0.037231	0.110016
6330	0.016937	0.110474
6331	0.030518	0.038147
6332	-0.007324	0.088043
6333	0.015259	0.054016
6334	0.004272	0.063629
6335	0.027161	0.018768
6336	0.022583	0.001373
6337	0.030518	0.044403
6338	-0.009918	-0.000305
6339	0.032654	0.020905
6340	0.032196	0.007172
6341	0.016327	-0.007477
6342	0.054321	0.027161
6343	-0.015869	-0.012665
6344	0.064392	0.024872
6345	-0.000916	0.036926
6346	0.02655	0.079651
6347	0.052185	-0.007324
6348	0.016174	-0.062866
6349	0.052795	-0.08728
6350	0.00473	-0.057373
6351	0.028687	-0.05661
6352	0.051422	0.000458
6353	0.022736	-0.092316
6354	0.018005	-0.023193
6355	-0.030975	-0.018158
6356	0.035095	0.027924
6357	0.054016	-0.001373
6358	0.010529	0.004578
6359	0.016022	0.004425
6360	0.032043	-0.023193
6361	0.009766	0.043335
6362	0.038757	0.050507
6363	0.050659	0.055695
6364	0.00412	-0.001221
6365	-0.021057	0.05249
6366	0.010681	0.043488
6367	0.007477	0.016022
6368	0.050812	0.056915
6369	0.020142	-0.006714
6370	0.029602	0.034943
6371	0.053711	0.072174
6372	-0.00885	0.035858
6373	-0.029297	0.02655
6374	0.019684	0.068665
6375	0.00473	0.013123
6376	-0.015106	-0.00061
6377	-0.028687	0.014343
6378	0.072479	0.039063
6379	-0.005035	0.055389
6380	0.019836	-0.034332
6381	0.016327	0.066376
6382	0.031128	0.009308
6383	0.046082	0.091705
6384	0.038147	0.050049
6385	0.04776	0.055847
6386	0.00946	0.020752
6387	0.008087	0.023499
6388	-0.060577	0.043793
6389	0.028381	0.034027
6390	0.039063	0.017395
6391	0.048065	0.054932
6392	0.033264	-0.012512
6393	-0.031433	0.048828
6394	0.026398	-0.039673
6395	0.025787	-0.094604
6396	0.023346	-0.117493
6397	0.029907	-0.031433
6398	0.029602	0.054016
6399	0.011292	0.229034
6400	-0.009766	0.179749
6401	0.030975	0.203247
6402	0.006866	0.230103
6403	0.00473	0.210876
6404	0.014648	0.213013
6405	-0.003815	0.147247
6406	0.002747	0.207825
6407	0.045013	0.0383
6408	0.032043	0.053864
6409	-0.006714	-0.012817
6410	0.006409	0.039673
6411	0.023193	0.021057
6412	0.026245	0.03067
6413	0.003662	-0.059814
6414	-0.00412	-0.085754
6415	-0.001984	-0.040741
6416	0.052338	0.036316
6417	-0.037994	0.026398
6418	0.007019	0.040436
6419	0.018616	-0.009308
6420	0.019684	-0.001068
6421	0.031586	-0.057068
6422	0.001984	-0.098724
6423	-0.026855	-0.033264
6424	0.010681	0.035858
6425	0.048218	-0.045776
6426	0.048676	-0.074768
6427	0.064087	-0.031128
6428	0.022888	-0.033112
6429	0.006714	-0.000305
6430	0.039673	0.013123
6431	0.00351	0.043793
6432	0.040436	-0.005188
6433	0.015411	0.02121
6434	0.005188	-0.020905
6435	0.039368	0.062256
6436	0.048523	0.005646
6437	0.043945	0.056763
6438	0.01236	-0.065765
6439	0.041351	-0.020142
6440	0.02182	-0.016479
6441	-0.028229	0.032043
6442	0.009308	0.01236
6443	0.016632	0.032501
6444	0.00473	0.01236
6445	0.044708	0.04837
6446	-0.011749	0.027008
6447	-0.007324	0.022736
6448	0.037079	0.019836
6449	0.019684	0.02121
6450	0.047913	0.058899
6451	0.011139	0.054626
6452	-0.009613	0.103912
6453	0.047302	0.081635
6454	-0.01236	-0.004578
6455	0.049286	0.01358
6456	0.020599	0.020142
6457	0.062714	0.052185
6458	-0.019684	0.117493
6459	0.023193	0.12146
6460	-0.014038	0.063324
6461	0.056458	0.080566
6462	0.046997	0.089417
6463	0.044098	0.020294
6464	0.043335	-0.146637
6465	0.020905	0.015564
6466	0.00885	-0.079651
6467	0.023041	-0.071411
6468	0.003204	-0.086365
6469	0.023956	-0.022583
6470	-0.001831	-0.042725
6471	0.006714	0.03952
6472	-0.013885	0.082703
6473	0.06073	0.074005
6474	0.027008	0.033112
6475	0.076294	-0.048981
6476	-0.050812	-0.128479
6477	-0.014954	-0.065155
6478	0.002594	-0.039825
6479	0.058899	-0.077209
6480	0.01358	-0.08255
6481	-0.000763	0.012665
6482	-0.005493	0.010681
6483	-0.010529	-0.020294
6484	0.040131	0.077057
6485	0.060272	0.072174
6486	0.055389	0.073242
6487	-0.013428	0.076904
6488	0.036621	0.072479
6489	0.029449	0.054626
6490	0.069275	0.09613
6491	0.016327	0.080109
6492	-0.012207	0.04425
6493	-0.024872	0.053558
6494	0.016022	0.024414
6495	0.038757	0.065765
6496	0.031281	-0.039368
6497	0.043335	-0.02182
6498	0.013428	-0.023346
6499	0.001678	0.067444
6500	0.02594	0.060883
6501	0.040283	0.039978
6502	0.045624	0.097809
6503	0.082855	0.060272
6504	0.000916	0.058746
6505	0.066986	0.049591
6506	0.095978	0.040588
6507	0.052948	-0.037842
6508	0.005188	-0.069427
6509	0.003815	-0.006561
6510	0.034943	-0.03891
6511	-0.009613	-0.014343
6512	0.045013	-0.028992
6513	-0.007935	-0.000153
6514	-0.003815	-0.003967
6515	-0.018158	-0.002594
6516	0.047455	0.05127
6517	0.040436	0.069885
6518	0.072174	0.089111
6519	0.042419	0.086365
6520	0.082092	0.089569
6521	0.043182	0.071869
6522	0.011139	0.059662
6523	0.014343	-0.072174
6524	0.024872	-0.01297
6525	-0.022736	-0.000763
6526	-0.006714	-0.015869
6527	-0.007324	-0.048218
6528	0.031433	-0.023651
6529	-0.011749	0.005341
6530	0.022125	0.008087
6531	-0.007172	0.02533
6532	0.035248	0.012207
6533	0.011292	0.000763
6534	0.041504	-0.023956
6535	-0.067596	-0.033875
6536	0.037689	0.049438
6537	0.025177	0.033722
6538	-0.000916	-0.08194
6539	0.04837	0.005035
6540	0.028839	0.055695
6541	0.029602	0.12558
6542	-0.00946	0.231628
6543	-0.030518	0.200043
6544	0.029907	0.068054
6545	-0.000458	0.043335
6546	0.026093	-0.015564
6547	0.014343	-0.088043
6548	0.068665	-0.088806
6549	-0.046387	-0.087738
6550	0.009155	0.018463
6551	0.007172	0.052643
6552	0.005035	0.072784
6553	0.023956	0.049286
6554	0.010223	-0.027466
6555	0.022736	-0.043793
6556	0.026245	0.017548
6557	0.085144	0.117188
6558	0.043945	0.055847
6559	0.013733	0.042572
6560	-0.004883	0.028687
6561	-0.012817	0.048676
6562	0.045471	0.062866
6563	0.100403	0.064697
6564	-0.015717	0.001831
6565	0.009155	-0.001984
6566	0.000916	0.020752
6567	0.006714	-0.013733
6568	0.033417	0.084076
6569	0.0177	0.029297
6570	0.023956	0.040588
6571	0.028381	0.003967
6572	0.039825	0.039215
6573	0.026245	0.052338
6574	0.059967	0.006256
6575	0.007019	0.001678
6576	-0.023041	0.060425
6577	-0.029449	0.06012
6578	0.000305	0.014648
6579	0.078735	0.094757
6580	0.037231	0.017548
6581	0.049591	0.110931
6582	-0.005341	0.024719
6583	0.035248	0.074768
6584	0.026093	0.021057
6585	0.017853	0.040894
6586	0.037537	0.000458
6587	-0.019531	-0.003357
6588	0.001221	-0.028076
6589	0.041199	0.055847
6590	0.044403	0.070801
6591	0.054779	0.101318
6592	0.016785	0.074005
6593	0.037537	0.041809
6594	0.033112	-0.048523
6595	0.053864	-0.004425
6596	0.02533	-0.023804
6597	0.012817	-0.095978
6598	0.010376	-0.014191
6599	0.040588	0.005646
6600	0.016785	0.037842
6601	0.032196	0.036469
6602	0.01297	0.100403
6603	0.005341	0.084076
6604	0.013733	0.05661
6605	0.038452	0.079498
6606	0.055084	0.056152
6607	0.004883	0.080109
6608	0.043488	0.12619
6609	0.013733	0.078735
6610	0.053101	-0.019226
6611	0.003967	-0.009155
6612	0.017853	0.070801
6613	-0.000153	0.092163
6614	0.016174	0.09079
6615	0.019989	-0.018921
6616	0.012512	-0.050049
6617	-0.015717	0.010071
6618	0.016327	-0.001221
6619	0.025024	-0.020142
6620	0.03006	0.002747
6621	0.036621	-0.018616
6622	-0.025787	0.022888
6623	0.040588	0.006866
6624	0.020905	0.050964
6625	0.0383	0.053253
6626	0.070801	-0.050354
6627	0.023956	-0.003052
6628	0.000153	0.064545
6629	0.027466	0.09552
6630	0.022583	-0.058441
6631	0.067291	-0.102234
6632	0.016937	-0.163422
6633	0.028534	-0.131836
6634	0.049438	-0.113831
6635	0.075226	-0.059357
6636	0.020294	-0.013885
6637	0.024109	0.022583
6638	0.000916	0.063629
6639	0.015717	0.039673
6640	0.076447	-0.007935
6641	0.024719	0.094452
6642	0.031128	0.020294
6643	0.027618	-0.028992
6644	0.028534	-0.067139
6645	0.08728	-0.082245
6646	0.002289	0.003662
6647	-0.003815	0.036316
6648	0.009766	0.118256
6649	0.044861	0.232849
6650	0.01236	0.178223
6651	0.00885	0.12146
6652	0.007629	0.036316
6653	0.018311	0.087585
6654	0.00824	0.073395
6655	0.020142	0.035553
6656	-0.007324	0.160675
6657	0.013275	0.117798
6658	0.010986	0.130005
6659	0.056305	0.065155
6660	0.04715	0.037994
6661	0.049591	0.001221
6662	-0.006104	0.043793
6663	0.010681	0.070343
6664	0.033569	0.050354
6665	0.006104	0.03479
6666	-0.011139	-0.012512
6667	0.040283	0.013275
6668	-0.002136	-0.04303
6669	0.046234	-0.050507
6670	0.049133	-0.025024
6671	0.045929	-0.065002
6672	0.032806	-0.041199
6673	0.075989	-0.007019
6674	0.032349	0.033417
6675	0.053711	0.060577
6676	0.054626	0.006866
6677	0.033875	0.010376
6678	0.009308	-0.037537
6679	0.023804	0.035858
6680	0.013428	0.03952
6681	0.002441	0.079803
6682	-0.031891	0.054779
6683	-0.00824	0.04425
6684	0.002899	-0.006409
6685	0.048981	0.014343
6686	0.004578	0.065765
6687	0.040588	0.044708
6688	0.013123	0.055084
6689	-0.007019	0.015259
6690	0.058899	0.02243
6691	0.007477	0.042572
6692	0.03479	0.017548
6693	0.045013	0.060272
6694	0.028229	0.011444
6695	-0.02243	-0.035095
6696	0.050812	-0.069275
6697	-0.003967	-0.076599
6698	0.060883	-0.012054
6699	0.064392	0.041656
6700	0.016785	0.094147
6701	0.005951	0.113373
6702	0.019989	0.121613
6703	0.041046	0.003204
6704	0.038757	-0.112915
6705	0.013428	-0.149841
6706	0.029907	-0.119171
6707	0.015564	-0.139465
6708	-0.024567	0.022125
6709	0.015564	0.188599
6710	-0.000153	0.242462
6711	0.053253	0.330811
6712	-0.010529	0.238037
6713	0.002136	0.213165
6714	0.01358	0.266266
6715	0.016022	0.123138
6716	0.007782	0.013885
6717	0.005188	-0.001678
6718	-0.020142	0.017395
6719	-0.005646	0.06073
6720	0.005798	0.077362
6721	0.007172	-0.037537
6722	0.039673	-0.272675
6723	0.020142	-0.292664
6724	0.063477	-0.299377
6725	-0.046997	-0.411835
6726	-0.05188	-0.361328
6727	0.005493	-0.061798
6728	0.027008	0.344849
6729	0.037231	0.512085
6730	0.004578	0.375061
6731	-0.020142	0.143127
6732	0.032043	0.129242
6733	0.04425	-0.008545
6734	0.052948	-0.134888
6735	0.054932	0.029907
6736	0.043182	0.096588
6737	0.006104	0.024109
6738	-0.005646	0.003204
6739	-0.000153	0.04776
6740	-0.075226	0.077057
6741	0.009003	0.061188
6742	0.041351	0.092468
6743	-0.001526	0.09552
6744	0.03891	0.072479
6745	0.001526	0.077362
6746	0.05188	0.071869
6747	0.064545	0.170746
6748	0.019684	0.091553
6749	0.056458	0.015259
6750	0.084229	-0.061188
6751	0.069733	-0.175934
6752	0.018768	-0.177307
6753	-0.001068	-0.119781
6754	0.052032	-0.0177
6755	0.018616	-0.011139
6756	0.037994	-0.019226
6757	0.048218	-0.037079
6758	0.014343	-0.045776
6759	0.039063	0.024109
6760	-0.007172	0.045166
6761	-0.000458	-0.037537
6762	-0.005798	-0.011444
6763	-0.014496	-0.009003
6764	-0.011139	0.079956
6765	0.000916	0.130768
6766	0.025024	0.06485
6767	0.032959	-0.086975
6768	0.031891	-0.050201
6769	0.010071	0.020142
6770	0.036316	-0.028687
6771	0.023804	-0.065613
6772	0.056763	-0.070343
