Sample #	EMG_A01	EMG_A04 
40602	0.021515	0.077209
40603	0.019836	0.056458
40604	0.000458	0.032196
40605	0.005951	0.104218
40606	0.025177	0.062408
40607	0.026093	0.045319
40608	0.016479	0.018463
40609	0.064697	0.012817
40610	0.013885	0.05127
40611	0.04364	-0.013275
40612	-0.02655	-0.004425
40613	0.006561	-0.032196
40614	-0.002136	-0.027618
40615	0.014343	-0.006561
40616	0.020294	0.031433
40617	-0.028839	0.089111
40618	-0.018005	0.076141
40619	-0.054779	0.090179
40620	-0.04776	0.082703
40621	-0.063171	0.052795
40622	-0.035553	0.005798
40623	0.022888	0.018463
40624	0.103302	-0.001526
40625	0.076447	0.02121
40626	0.106964	-0.004272
40627	0.079956	-0.010681
40628	0.067902	-0.027161
40629	0.007629	0.005035
40630	0.032959	0.018463
40631	0.04837	0.047913
40632	0.022736	0.065765
40633	0.03479	0.061646
40634	-0.010529	0.010986
40635	0.026398	0.021973
40636	-0.015869	0.041809
40637	0.038147	0.02121
40638	0.024719	-0.017548
40639	0.06012	-0.021667
40640	0.025787	0.005035
40641	0.037537	-0.037689
40642	0.063477	0.036926
40643	0.06897	-0.035858
40644	0.055389	0.010529
40645	0.009308	-0.036469
40646	0.057831	-0.018005
40647	0.004883	-0.037537
40648	0.053101	-0.031586
40649	0.011444	-0.016479
40650	0.04715	-0.07019
40651	0.012207	-0.078278
40652	0.021057	-0.101166
40653	-0.003052	-0.060272
40654	-0.009918	-0.036316
40655	0.02121	0.039215
40656	0.008087	0.071869
40657	0.042267	0.140686
40658	0.018921	0.087738
40659	0.036469	0.032043
40660	0.007782	0.017395
40661	0.004425	0.018616
40662	0.026093	0.039825
40663	0.02243	-0.003967
40664	0.021667	0.056
40665	0.015564	0.029297
40666	-0.002747	0.105591
40667	0.028381	0.066223
40668	0.04776	0.021667
40669	0.028687	-0.005951
40670	0.054321	0.039368
40671	0.015411	0.028381
40672	0.052643	0.048218
40673	0.013885	0.046997
40674	0.050659	0.070343
40675	-0.00946	0.053101
40676	0.011444	0.063171
40677	0.015564	0.08255
40678	0.023499	0.002594
40679	0.007935	0.041809
40680	0.006714	0.043335
40681	-0.005798	0.099487
40682	-0.00412	0.060577
40683	0.001373	0.104218
40684	0.007172	0.108185
40685	0.034027	0.106354
40686	-0.016327	0.097351
40687	0.00473	0.049286
40688	0.006561	0.094757
40689	-0.012512	0.034943
40690	0.001221	0.09964
40691	-0.030823	0.089417
40692	-0.009155	0.049896
40693	-0.032043	0.038757
40694	0.015869	-0.035095
40695	-0.01236	-0.059967
40696	0.030823	0.001068
40697	0.067139	-0.011139
40698	0.083923	-0.037384
40699	0.091248	-0.007324
40700	0.054169	-0.046234
40701	0.019073	-0.033264
40702	0.009003	-0.04715
40703	0.026398	0.022583
40704	0.024109	-0.007477
40705	0.066986	0.015106
40706	0.059357	0.108185
40707	0.041656	0.120087
40708	0.007172	0.115509
40709	0.012665	0.037994
40710	-0.003357	0.082855
40711	0.02533	-0.015564
40712	0.050201	-0.074921
40713	0.019073	-0.098572
40714	0.070496	-0.076141
40715	0.007324	-0.090179
40716	0.040588	-0.088501
40717	-0.006714	-0.016632
40718	0.000916	-0.034637
40719	-0.025024	0.011749
40720	0.016479	-0.000916
40721	0.000458	0.023956
40722	0.01297	-0.001678
40723	0.026093	0.019836
40724	0.005188	-0.0177
40725	0.017395	0.025177
40726	0.051117	0.015564
40727	0.114899	0.063934
40728	0.076904	0.049133
40729	0.104218	0.003357
40730	0.065155	0.055084
40731	0.06424	0.039368
40732	0.00412	0.090637
40733	-0.045166	0.015869
40734	-0.030823	0.084076
40735	-0.023804	0.04425
40736	-0.014801	0.063019
40737	-0.041656	0.064697
40738	-0.003662	0.071411
40739	-0.045166	0.086365
40740	-0.007324	0.064545
40741	-0.0177	0.072937
40742	-0.009003	0.035858
40743	-0.009918	0.101471
40744	-0.007782	0.000916
40745	0.021667	0.074768
40746	0.001221	0.035706
40747	0.018463	0.102234
40748	0.008545	0.078278
40749	0.019226	0.059204
40750	-0.019836	0.003967
40751	-0.002899	0.014038
40752	-0.015259	-0.018921
40753	0.008545	-0.066071
40754	0.008698	-0.043793
40755	0.070648	-0.034027
40756	0.078583	-0.066833
40757	0.044861	-0.045319
40758	0.076141	-0.027771
40759	0.042114	-0.005951
40760	0.068665	-0.009003
40761	0.056305	0.016937
40762	0.083466	-0.005035
40763	0.06012	0.014801
40764	0.06073	0.022888
40765	0.011597	0.129852
40766	0.030518	0.048828
40767	0.028687	0.065308
40768	0.013733	0.075684
40769	0.034943	0.036774
40770	-0.006104	-0.042114
40771	0.01358	-0.056
40772	-0.022125	-0.095062
40773	-0.000916	-0.094299
40774	-0.023651	-0.055237
40775	0.02655	-0.052948
40776	0.054474	-0.000153
40777	0.054016	-0.007782
40778	0.058289	0.005951
40779	0.025635	-0.009766
40780	0.027008	-0.006104
40781	0.000763	-0.020599
40782	0.037231	0.005341
40783	0.007477	0.024872
40784	0.006256	0.045776
40785	0.018768	0.075073
40786	0.044708	0.0737
40787	0.023804	0.066681
40788	0.058899	0.031738
40789	0.034943	0.058594
40790	-0.043793	0.030823
40791	-0.008545	0.027771
40792	0.001678	0.01236
40793	0.068054	0.048676
40794	0.032196	0.057373
40795	0.045776	0.07309
40796	-0.007477	0.025482
40797	-0.016785	-0.013885
40798	0.00061	0.063171
40799	0.032501	-0.001831
40800	0.094147	0.093536
40801	0.010376	0.051117
40802	0.04303	0.045776
40803	0.032806	0.039825
40804	0.053406	0.082703
40805	0.019379	0.068054
40806	0.059967	0.014496
40807	0.047607	0.073853
40808	0.035858	-0.009003
40809	0.042419	0.030823
40810	0.009308	0.017853
40811	0.039368	0.012207
40812	-0.002289	0.020752
40813	0.019226	0.005798
40814	-0.012512	0.034637
40815	0.036774	0.039825
40816	0.03418	0.045166
40817	0.056152	0.013885
40818	-0.015259	0.024872
40819	0.027466	0.015717
40820	0.023804	0.123444
40821	0.004425	0.008087
40822	0.011597	0.025482
40823	0.005341	-0.010223
40824	0.027924	-0.011292
40825	0.003967	-0.009766
40826	0.033722	0.049896
40827	0.002594	0.014496
40828	0.041199	0.013123
40829	0.012207	0.016937
40830	0.00061	-0.058289
40831	0.027618	0.014038
40832	-0.006561	0.009308
40833	-0.009918	0.038605
40834	-0.020294	0.045929
40835	0.006104	0.013733
40836	-0.047455	0.045929
40837	0.003052	0.003357
40838	-0.007477	0.033417
40839	-0.025177	0.018158
40840	0.015869	0.030212
40841	0.006104	0.023346
40842	0.107727	0.071716
40843	0.011597	0.11673
40844	0.07431	0.108948
40845	-0.002594	0.123749
40846	0.030365	0.03006
40847	0.029755	0.107269
40848	0.016327	-0.007019
40849	0.059814	0.063477
40850	0.052032	0.059509
40851	0.068817	0.05249
40852	0.023956	0.017548
40853	0.074615	-0.071106
40854	0.031586	0.003815
40855	0.031281	0.012512
40856	0.007324	0.029602
40857	0.014648	0.022736
40858	-0.011597	0.021515
40859	0.013733	-0.031586
40860	0.051727	0.04837
40861	-0.001221	0.031433
40862	0.035706	-0.060425
40863	-0.00412	-0.024567
40864	0.035553	-0.031586
40865	0.028992	0.067291
40866	0.01709	0.045013
40867	0.010376	0.024414
40868	-0.009155	0.033264
40869	0.031433	0.055542
40870	0.03006	0.014648
40871	0.061646	0.082855
40872	0.031586	0.05661
40873	0.066681	0.07843
40874	0.035858	0.124817
40875	0.059204	0.093842
40876	-0.040131	0.109253
40877	-0.020599	-0.035553
40878	-0.015106	-0.037994
40879	0.05127	-0.081635
40880	0.013428	-0.081787
40881	-0.014343	-0.06424
40882	-0.011139	-0.020294
40883	-0.033722	-0.089722
40884	0.020294	-0.096436
40885	0.027466	-0.030518
40886	0.086517	0.000916
40887	0.050659	-0.005798
40888	0.070801	0.01297
40889	0.037537	0.016174
40890	0.031891	-0.022125
40891	0.041046	0.0177
40892	0.018158	0.028839
40893	0.011749	0.04837
40894	-0.012512	0.013123
40895	0.034027	0.025482
40896	-0.013275	0.032501
40897	0.01236	0.000305
40898	-0.015564	0.064392
40899	0.033875	0.093689
40900	0.015411	0.084534
40901	0.03479	0.079193
40902	0.032043	0.129395
40903	0.049591	0.051575
40904	0.03952	0.044556
40905	0.00885	0.030212
40906	0.023651	-0.016479
40907	-0.013275	0.005341
40908	0.022583	-0.027618
40909	0.006866	-0.007019
40910	0.042114	-0.041351
40911	0.001221	0.060577
40912	0.024872	0.038757
40913	0.017548	0.070648
40914	0.063782	-0.030975
40915	0.046692	-0.036469
40916	0.023956	-0.09491
40917	0.061493	-0.058594
40918	-0.018463	-0.027313
40919	0.046997	-0.083008
40920	-0.007019	-0.055084
40921	0.027466	-0.034027
40922	-0.028076	0.036469
40923	-0.003967	0.093842
40924	-0.016327	0.113525
40925	0.068359	0.066986
40926	0.045776	0.053253
40927	0.025635	0.016327
40928	0.01358	0.091553
40929	0.006256	0.031586
40930	0.072937	0.034943
40931	0.081024	0.040741
40932	0.101166	0.0383
40933	0.017853	0.045319
40934	0.05249	0.033264
40935	0.042725	0.067749
40936	0.05661	-0.021057
40937	0.013885	-0.002136
40938	0.007935	0.009308
40939	0.053864	0.043945
40940	0.013733	-0.020294
40941	0.039368	-0.038452
40942	0.013885	0.056915
40943	0.031281	-0.023346
40944	-0.00412	-0.022278
40945	-0.018463	-0.041504
40946	-0.014343	-0.008392
40947	-0.036011	0.023804
40948	0.035095	0.072479
40949	-0.037994	0.00351
40950	-0.007172	0.053101
40951	-0.047455	0.045471
40952	0.032196	-0.023193
40953	0.001831	0.055084
40954	0.059052	0.013885
40955	0.067749	0.047607
40956	0.043793	0.059814
40957	0.070343	0.041656
40958	0.036469	0.000305
40959	0.055084	0.016937
40960	0.044098	0.057983
40961	0.04837	0.000916
40962	0.036011	0.055389
40963	0.019836	-0.005035
40964	0.033264	-0.01236
40965	0.001068	-0.002289
40966	0.035858	0.039825
40967	0.032501	-0.009003
40968	0.069275	0.00885
40969	0.049438	0.02594
40970	0.08728	0.022278
40971	0.044861	-0.004883
40972	0.017548	-0.02594
40973	0.046234	-0.014343
40974	0.014801	0.00885
40975	0.039825	-0.002747
40976	0.016479	0.060425
40977	0.025024	-0.032806
40978	0.037537	0.013123
40979	0.014954	0.037537
40980	0.01709	0.057373
40981	0.001068	0.056458
40982	-0.001526	0.042877
40983	-0.003662	0.044861
40984	-0.04364	0.084839
40985	-0.035248	0.063324
40986	0.003815	0.101318
40987	-0.024719	0.055084
40988	0.03479	0.029297
40989	0.014496	0.015869
40990	0.019989	-0.028534
40991	-0.011902	-0.018005
40992	0.045624	-0.032806
40993	0.078735	0.004883
40994	0.049591	-0.013123
40995	0.063782	0.072632
40996	0.007019	0.048981
40997	0.056152	0.003967
40998	0.013733	0.041962
40999	0.032654	-0.010071
41000	0.018311	0.007019
41001	0.006866	0.005188
41002	0.027466	0.015106
41003	0.024109	0.010986
41004	0.027771	-0.011597
41005	0.005493	0.01236
41006	0.001678	0.061951
41007	0.002747	0.037689
41008	0.042419	0.01709
41009	0.023041	0.087585
41010	0.028381	0.089722
41011	0.014954	0.090027
41012	0.011749	0.049896
41013	0.022583	0.075073
41014	-0.00473	0.028381
41015	0.035248	0.048981
41016	-0.014038	-0.000763
41017	0.030518	-0.023499
41018	-0.01358	0.011139
41019	-0.014496	0.005188
41020	-0.040131	0.044098
41021	-0.006104	-0.007782
41022	-0.014648	0.023804
41023	0.017395	-0.012665
41024	0.046387	0.050049
41025	0.02182	0.009003
41026	0.054169	0.017242
41027	0.025024	0.060577
41028	0.038452	0.078278
41029	0.033112	0.113373
41030	0.052185	0.139618
41031	0.056915	0.135803
41032	0.045166	0.136414
41033	0.049286	0.068512
41034	0.054779	-0.085297
41035	0.050354	-0.119781
41036	0.007935	-0.111237
41037	0.024109	-0.064697
41038	-0.007935	-0.0914
41039	0.028839	-0.075531
41040	-0.018158	-0.046844
41041	0.025787	-0.063324
41042	0.011902	0.010529
41043	0.022583	-0.003357
41044	0.004578	0.033569
41045	0.003967	0.00824
41046	0.036316	-0.018311
41047	-0.023956	0.035248
41048	0.030518	0.042725
41049	0.023193	0.030212
41050	0.069275	0.00824
41051	0.050507	0.058899
41052	-0.003357	0.020294
41053	0.025024	0.03479
41054	-0.000305	0.03006
41055	0.036621	0.007935
41056	-0.004578	0.010071
41057	0.046844	0.080261
41058	-0.014343	0.100861
41059	0.027008	0.086975
41060	0.034637	0.103149
41061	0.023651	0.042419
41062	0.05249	0.053558
41063	0.033722	-0.029907
41064	0.032043	0.001984
41065	0.050507	-0.007782
41066	0.053101	0.010986
41067	0.011292	-0.022125
41068	0.041962	0.036621
41069	0.021667	0.069275
41070	0.015259	0.020294
41071	0.043488	0.045929
41072	0.005798	0.015259
41073	0.046082	0.029602
41074	0.013123	0.009003
41075	0.015564	-0.007019
41076	-0.014343	0.0354
41077	0.057526	-0.010681
41078	0.000916	0.025482
41079	0.049133	-0.008087
41080	0.066833	0.014191
41081	0.03891	-0.026398
41082	0.041199	0.036316
41083	0.013733	0.032501
41084	0.031433	0.049133
41085	0.023651	0.010681
41086	0.047913	0.015106
41087	0.027771	0.013733
41088	0.008698	-0.018158
41089	-0.002747	0.057068
41090	0.001831	0.018616
41091	0.025177	0.065613
41092	0.009766	0.058441
41093	0.006104	0.022125
41094	-0.016479	0.054779
41095	0.022583	0.023499
41096	-0.033722	0.056152
41097	-0.01236	0.007629
41098	0.028839	0.075684
41099	-0.005035	0.059204
41100	0.04715	0.021362
41101	0.005493	0.049438
41102	0.052338	0.007477
41103	0.050507	0.01236
41104	0.042114	-0.001526
41105	0	0.021667
41106	0.021973	0.019073
41107	-0.013885	0.056458
41108	0.012207	0.010223
41109	0.035553	0.026398
41110	0.068665	0.0354
41111	0.096893	0.017395
41112	0.055084	0.0177
41113	0.057526	-0.015717
41114	0.023956	0.015106
41115	-0.033417	-0.021057
41116	-0.010529	-0.001068
41117	-0.010834	0.013123
41118	0.04425	0.005493
41119	0.069122	0.028992
41120	0.083313	-0.004578
41121	0.08667	0.054474
41122	0.059662	-0.002747
41123	0.140533	0.030365
41124	0.091553	0.002594
41125	0.079041	0.044861
41126	0.055237	0.077057
41127	0.054474	0.079346
41128	0.042725	0.064087
41129	0.034943	0.032043
41130	0.005188	0.068359
41131	0.004883	0.044403
41132	0.031433	0.02121
41133	0.007629	0.018616
41134	0.024719	-0.037231
41135	-0.004425	0.022278
41136	0.005493	-0.007019
41137	-0.028687	0.016785
41138	0.011292	0.00885
41139	0.005341	0.040741
41140	-0.026855	0.042877
41141	0.034637	0.006866
41142	-0.028687	0.023346
41143	0.023499	0.029907
41144	-0.046539	0.018616
41145	-0.003815	-0.006714
41146	0.007935	0.032196
41147	-0.014343	0.003967
41148	0.004578	0.023499
41149	-0.006409	0.00473
41150	0.003967	0.058136
41151	0.013733	0.055084
41152	0.013275	0.048065
41153	-0.021057	0.014191
41154	0.066833	0.040436
41155	0.036163	0.057373
41156	0.088196	-0.003967
41157	0.084076	0.052795
41158	0.007172	-0.052948
41159	0.032806	-0.024567
41160	0.015869	0.00351
41161	0.071869	-0.008087
41162	0.020294	0.002747
41163	0.021057	-0.040131
41164	0.023499	-0.00885
41165	-0.003815	0.004272
41166	0.061493	0.006256
41167	0.024719	0.099792
41168	0.029449	0.115662
41169	0.02243	0.138245
41170	-0.001068	0.082855
41171	0.036316	0.081635
41172	0.009613	0.059052
41173	0.06134	0.030975
41174	0.027161	0.047455
41175	0.060883	0.016327
41176	-0.003967	0.049744
41177	0.027771	-0.013123
41178	0.025482	-0.000763
41179	0.030212	-0.032806
41180	0.060425	-0.036163
41181	0.027008	-0.031891
41182	0.039825	-0.010681
41183	0.023651	0.018005
41184	-0.016937	0.005035
41185	-0.007629	0.027008
41186	-0.022736	-0.011292
41187	0.059967	0.072327
41188	0.061493	0.080261
41189	0.075989	0.087585
41190	0.075073	0.105896
41191	0.029297	0.028381
41192	0.017395	-0.009613
41193	0.016632	-0.051727
41194	0.008545	-0.008087
41195	0.003357	-0.022125
41196	0.032196	-0.036774
41197	0.012512	-0.046234
41198	0.028534	-0.024109
41199	0.034332	0.019226
41200	0.012207	0.034027
41201	0.059204	0.104218
41202	0.008698	0.089722
41203	0.014038	0.066376
41204	0.001984	0.119934
41205	0.022736	0.072479
41206	-0.014343	0.120544
41207	0.022125	-0.022125
41208	-0.014191	-0.069733
41209	-0.0177	-0.07431
41210	-0.004425	-0.006409
41211	-0.030212	-0.015564
41212	-0.00473	-0.027924
41213	-0.02533	0.001831
41214	0.044708	-0.019226
41215	0.064392	0.067902
41216	0.044708	0.00824
41217	0.031281	0.02182
41218	-0.034943	0.004883
41219	0.036926	-0.028076
41220	0.008545	-0.01358
41221	0.027161	-0.010376
41222	0.057678	0.01709
41223	0.076447	-0.002136
41224	0.045776	0.06897
41225	0.041809	0.013275
41226	0.068054	0.027161
41227	0.025177	0.034027
41228	0.022888	0.043945
41229	0.019073	0.059357
41230	0.061646	0.019836
41231	0.050201	0.058899
41232	0.033264	0.028229
41233	0.027466	0.082245
41234	-0.001068	0.007935
41235	-0.00885	0.046692
41236	-0.028992	0.063171
41237	-0.003357	0.068207
41238	-0.00946	0.061646
41239	-0.018463	-0.028992
41240	0.003815	0.042572
41241	-0.00946	-0.00473
41242	-0.001526	0.029144
41243	0.016785	-0.000763
41244	0.134125	0.053711
41245	0.072479	0.023193
41246	0.091858	-0.002747
41247	0.020599	0.045471
41248	0.036469	-0.004578
41249	0.00824	0.069122
41250	0.04303	-0.001831
41251	0.033875	0.033875
41252	0.009003	0.005798
41253	0.009308	0.044098
41254	0.014954	0.016785
41255	0.04425	0.010986
41256	0.023193	0.009613
41257	0.032043	-0.006561
41258	0.039368	0.007019
41259	0.036774	-0.000153
41260	0.032654	0.032654
41261	0.022125	0.006409
41262	0.050049	0.00351
41263	0.009003	0.048218
41264	-0.001221	0.030365
41265	0.007019	0.040283
41266	0.027466	0.017853
41267	0.028229	0.030823
41268	0.001831	0.017548
41269	0.006256	0.041199
41270	-0.013275	0.013733
41271	0.041199	0.017548
41272	0.013428	0.06424
41273	0.007477	0.039673
41274	-0.05127	0.020447
41275	-0.03952	0.018616
41276	0.111694	0.018005
41277	0.106506	0.042267
41278	0.087891	0.025787
41279	0.03006	0.036621
41280	0.050812	0.024719
41281	0.012512	0.066071
41282	-0.001221	0.037994
41283	0.045319	0.059052
41284	0.043182	0.049744
41285	0.109406	0.065002
41286	0.057373	0.131226
41287	0.065765	0.079956
41288	-0.018005	0.05661
41289	0.023041	0.00061
41290	0.016632	0.014954
41291	-0.000763	0.009155
41292	0.025787	0.052643
41293	-0.015869	0.031128
41294	0.045013	0.000916
41295	-0.015869	-0.009308
41296	0.02655	-0.017242
41297	-0.005035	0.055389
41298	0.032806	-0.008392
41299	0.046844	0.023499
41300	0.001221	0.014801
41301	0.067291	0.019836
41302	-0.004272	0.027161
41303	0.028076	-0.03418
41304	0.010376	-0.012207
41305	0.020294	-0.027161
41306	0.026245	0.041046
41307	-0.000305	-0.058441
41308	0.018311	-0.019684
41309	-0.002136	-0.002899
41310	0.0383	0.009918
41311	0.008698	0.054474
41312	0.009766	0.047913
41313	0.052948	0.011139
41314	0.049591	0.016479
41315	0.027466	0.04364
41316	0.020752	0.027618
41317	0.042572	-0.020294
41318	0.021667	0.011749
41319	0.033569	0.005035
41320	0.020142	0.048218
41321	0.018768	0.030518
41322	0.020752	0.031128
41323	0.017395	-0.007019
41324	0.047913	0.008392
41325	-0.042419	0.010071
41326	0.016327	0.003967
41327	0.004578	0.032654
41328	-0.005035	0.045471
41329	0.001526	0.075989
41330	0.000305	-0.009918
41331	0.019073	0.000916
41332	0.022736	0.045624
41333	0.095062	0.119324
41334	0.083313	0.128326
41335	0.062103	0.04303
41336	0.06897	0.041199
41337	0.101318	-0.007935
41338	0.076904	-0.048523
41339	0.034637	-0.034027
41340	0.043335	-0.005646
41341	0.00824	0.002289
41342	0.032043	-0.003204
41343	0.043793	0.052032
41344	-0.010681	0.015411
41345	0.027466	0.052185
41346	0.039825	0.006561
41347	0.033112	0.072632
41348	-0.014191	0.055542
41349	0.027618	0.023651
41350	0.025787	0.03006
41351	0.012817	0.021362
41352	0.032806	0.052643
41353	0.005798	0.015717
41354	0.027924	0.040131
41355	-0.021667	0.06424
41356	0.048828	0.036621
41357	-0.024109	0.024567
41358	-0.000153	-0.002136
41359	-0.008545	0.020447
41360	-0.014496	0.026703
41361	0.016785	0.080872
41362	0.027008	0.063934
41363	0.06134	0.036316
41364	0.016022	0.003052
41365	0.038147	0.00885
41366	0.014038	-0.00412
41367	0.05249	-0.025635
41368	0.065002	0.034332
41369	0.075989	0.0383
41370	0.067444	0.07843
41371	0.033875	0.050964
41372	0.074158	0.09552
41373	0.037994	0.152435
41374	0.027313	0.120239
41375	-0.060577	0.031891
41376	0.047302	-0.088806
41377	0.075836	-0.026245
41378	0.048523	-0.050049
41379	0.021362	-0.042114
41380	-0.011292	-0.018005
41381	-0.014954	0.020599
41382	-0.007782	0.033569
41383	0.018005	0.014496
41384	-0.025787	0.025177
41385	0.046387	0.005188
41386	0.010529	0.036316
41387	0.006104	0.001221
41388	0.006256	0.041504
41389	0.001526	0.015717
41390	0.018921	0.061951
41391	0.013733	0.044403
41392	0.082245	0.04837
41393	0.056152	0.001678
41394	0.061798	0.034943
41395	0.013733	0.076447
41396	0.023499	0.058899
41397	-0.022888	0.027008
41398	0.016327	0.041962
41399	0.011597	0.037079
41400	-0.02243	0.025482
41401	-0.016479	0.014954
41402	-0.024719	0.031738
41403	0.038605	0.016022
41404	-0.011597	0.028381
41405	0.080261	0.014954
41406	0.034637	0.040894
41407	0.052032	0.010681
41408	0.055389	0.054016
41409	0.058136	0.048065
41410	0.067902	0.026703
41411	0.068359	0.021057
41412	0.091858	0.003967
41413	0.043182	0.034027
41414	0.062561	0.031738
41415	0.040283	0.043335
41416	0.014954	0.011444
41417	0.060272	-0.000763
41418	0.011444	-0.005035
41419	0.020905	0.054321
41420	0.016327	0.043182
41421	0.049438	0.00351
41422	0.031738	0.059814
41423	0.023499	0.036621
41424	0.034485	0.056
41425	0.004883	0.005188
41426	0.019531	-0.004578
41427	0.010681	0.056
41428	0.041962	0.036774
41429	0.042419	0.004425
41430	0.029144	-0.000763
41431	-0.011597	0.054932
41432	0.003815	0.003662
41433	0.034637	0.017395
41434	-0.020447	0.036163
41435	0.065155	0.022125
41436	0.018921	0.041809
41437	-0.001373	0.036621
41438	0.035553	0.128937
41439	0.015564	0.080261
41440	0.009613	0.121307
41441	-0.012054	0.096588
41442	0.031738	0.104675
41443	-0.003967	0.110168
41444	0.014801	0.018311
41445	0.008087	0.062103
41446	0.026855	-0.014801
41447	0.024872	0.012054
41448	-0.027008	-0.06485
41449	0.04715	-0.030518
41450	0.010223	-0.068512
41451	0.026093	-0.070038
41452	0.005188	-0.040894
41453	0.012817	0.00061
41454	0.023804	-0.005951
41455	0.050049	-0.025024
41456	0.005188	0.016632
41457	0.007629	-0.033569
41458	0.012665	0.004425
41459	-0.037994	-0.07843
41460	-0.00824	-0.043945
41461	-0.022888	-0.04425
41462	0.027008	-0.075684
41463	0.038147	0.032806
41464	0.063171	0.033112
41465	0.088501	0.055084
41466	0.122223	0.102234
41467	0.123291	0.073395
41468	0.031738	0.081177
41469	0.071106	0.008545
41470	0.021515	0.007935
41471	0.050507	0.007935
41472	0.059204	0.042267
41473	0.036926	-0.028076
41474	0.028076	0.016479
41475	0.013123	0.010071
41476	0.04715	0.030365
41477	-0.007629	-0.019226
41478	0.021362	-0.012817
41479	-0.009766	0.000153
41480	0.02533	-0.042572
41481	0.036926	0.041046
41482	0.020905	0.005646
41483	0.050659	0.032043
41484	0.014038	0.023193
41485	0.029755	0.065155
41486	-0.007019	0.032654
41487	0.031738	0.031281
41488	0.026245	-0.007172
41489	0.030823	0.058289
41490	0.042725	0.061798
41491	0.01358	0.03952
41492	0.063324	0.07019
41493	-0.010681	-0.018921
41494	0.036774	0.001678
41495	-0.019836	0.058746
41496	0.058746	0.058289
41497	0.011444	0.068817
41498	0.023041	0.080261
41499	0.013733	0.144653
41500	0.032806	0.058289
41501	0.011597	-0.033417
41502	-0.014343	-0.071106
41503	0.037994	-0.074463
41504	-0.002899	-0.048828
41505	0.021362	-0.055389
41506	0.014954	-0.02121
41507	0.059814	-0.032196
41508	-0.017242	-0.000153
41509	-0.023193	-0.009155
41510	0.010529	-0.005188
41511	-0.011902	-0.067139
41512	0.026093	0.002441
41513	0.007935	0.054169
41514	-0.019226	0.097504
41515	-0.005798	0.137787
41516	-0.031433	0.110474
41517	-0.033417	0.138245
41518	0.018616	0.063782
41519	0.050049	0.112457
41520	0.090942	0.066528
41521	0.06134	0.054321
41522	-0.020752	0.069427
41523	-0.018921	0.012054
41524	0.027771	0.034637
41525	0.002441	0.011597
41526	0.018921	0.029755
41527	0.033569	0.006714
41528	0.02655	0.043488
41529	0.039368	0.019073
41530	0.059204	0.032501
41531	0.019226	0.033722
41532	0.032349	0.073242
41533	0.057678	0.032043
41534	-0.003815	-0.008392
41535	-0.003662	0.019836
41536	-0.011597	0.042877
41537	0.005493	0.097809
41538	0.030212	0.01297
41539	0.086365	-0.047455
41540	0.054932	0.02182
41541	0.044098	-0.004883
41542	0.032806	-0.002899
41543	0.017242	-0.012207
41544	0.011139	0.016479
41545	0	-0.029755
41546	0.044861	0.000458
41547	0.005493	-0.023193
41548	0.047455	0.003204
41549	0.067444	0.036621
41550	0.075531	0.01358
41551	0.066986	0.043182
41552	0.005188	0.023041
41553	-0.000916	0.037537
41554	-0.020752	0.03479
41555	0.030975	0.024872
41556	0.003815	0.023193
41557	0.027008	0.056152
41558	0.031738	0.061951
41559	0.035095	0.083618
41560	0.033417	0.070953
41561	0.011902	0.066223
41562	0.043335	0.052795
41563	0.037994	0.046082
41564	0.060577	0.046387
41565	0.037537	0.057526
41566	0.003052	0.068054
41567	0.025177	0.072784
41568	-0.028687	0.014191
41569	0.028229	0.000763
41570	0.021515	-0.053253
41571	0.036011	-0.029755
41572	0.003357	-0.05188
41573	0.03418	-0.031433
41574	0.015564	-0.034485
41575	0.008698	-0.020905
41576	0.010986	-0.016785
41577	0.055695	0.007935
41578	0.011902	0.004578
41579	0.061646	-0.019836
41580	0.061646	0.010529
41581	0.012054	-0.024567
41582	0.039215	-0.013275
41583	-0.075073	0.034485
41584	0.023346	0.059204
41585	0.006714	0.042267
41586	0.049133	-0.019684
41587	0.023651	0.006561
41588	0.007477	0.022278
41589	0.007935	0.034332
41590	-0.009308	0.016632
41591	-0.006104	0.038605
41592	0.020447	0.06012
41593	0.053558	0.029449
41594	-0.012665	0.065308
41595	-0.002289	0.046082
41596	-0.015869	0.043182
41597	0.050049	0.005188
41598	0.023193	0.096283
41599	0.009308	0.086517
41600	0.054626	0.104523
41601	0.033722	0.051727
41602	0.044098	0.049744
41603	-0.010071	-0.007019
41604	0.012512	-0.034027
41605	0.061493	0.005646
41606	0.032043	0.005951
41607	0.049133	0.02533
41608	0.045319	-0.023499
41609	0.052948	0.015869
41610	0.031891	0.045166
41611	-0.044403	0.076294
41612	-0.011292	0.030823
41613	0.002899	0.008545
41614	-0.009613	0.048523
41615	-0.04364	0.055237
41616	-0.032654	0.054474
41617	-0.02655	-0.009155
41618	0.008545	-0.028229
41619	0.035553	0.01297
41620	0.134277	0.050201
41621	0.116577	0.039825
41622	0.084229	0.033722
41623	0.065613	0.014648
41624	0.010376	0.014038
41625	0.071869	-0.011749
41626	0.042725	0.006866
41627	0.037689	0.034943
41628	0.033875	0.029755
41629	0.055237	0.001526
41630	0.005646	0.0177
41631	0.015259	0.03067
41632	-0.002747	0.093384
41633	0.020142	0.019226
41634	0.019073	0.124817
41635	-0.033417	0.082855
41636	0.031891	0.041046
41637	-0.012207	-0.050507
41638	0.047302	-0.044098
